"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Ryan Goins","CHW","52","163","2","13","10","0","10.4%","27.0%",".097",".347",".250",".333",".347",".298",".260","84","-1.4","-4.7","-0.8","0.0","36","27","6","1","17","44","1","1",".681","1.61","18.2%","50.5%","31.3%","9.7%","6.5%","10.0%","26.3%","59.0%","39.8%","66.3%","80.5%","75.0%","41.2%","9.9%","32.7%","31.2%",".199","87.4","7.8","1.0%","105.5",".289","9807"
"Buster Posey","SFG","114","445","7","43","38","0","7.6%","16.0%",".111",".296",".257",".320",".368",".298",".310","84","-4.9","-14.2","18.6","1.8","104","73","24","0","34","71","4","0",".688","1.73","22.7%","49.0%","28.4%","4.2%","7.4%","2.4%","30.6%","69.3%","47.0%","67.8%","91.1%","82.4%","42.3%","8.3%","36.3%","24.4%",".248","88.6","9.1","3.9%","107.6",".408","9166"
"Kevin Pillar","- - -","161","645","21","83","88","14","2.8%","13.8%",".173",".270",".259",".287",".432",".298",".300","84","6.0","-7.4","-9.1","0.4","158","97","37","3","18","89","9","5",".719","1.22","19.7%","44.1%","36.3%","15.3%","11.1%","7.4%","48.8%","74.6%","58.6%","74.4%","93.0%","83.4%","38.0%","9.7%","30.8%","22.6%",".262","86.4","14.1","4.7%","111.7",".411","12434"
"Breyvic Valera","- - -","17","52","1","7","6","0","7.7%","13.5%",".149",".256",".234",".308",".383",".297",".274","84","0.2","-0.9","-1.1","0.0","11","7","2","1","4","7","1","0",".691","0.79","12.8%","38.5%","48.7%","15.8%","5.3%","0.0%","27.5%","70.6%","45.4%","75.8%","96.7%","89.2%","41.5%","4.9%","30.0%","22.0%",".217","85.9","17.2","0.0%","100.6",".323","12758"
"Didi Gregorius","NYY","82","344","16","47","61","2","4.9%","15.4%",".204",".237",".238",".276",".441",".297",".287","84","1.1","-6.0","-10.6","-0.4","77","45","14","2","17","53","1","1",".718","0.85","18.4%","37.5%","44.1%","15.0%","13.3%","6.9%","41.1%","77.5%","55.3%","67.0%","89.7%","79.4%","39.0%","11.4%","34.8%","22.8%",".238","88.2","17.7","5.5%","110.8",".392","6012"
"Jacob Stallings","PIT","71","210","6","26","13","0","7.6%","19.0%",".120",".303",".262",".325",".382",".297",".316","82","-0.1","-5.2","12.0","1.3","50","39","5","0","16","40","2","0",".708","1.41","18.5%","47.7%","33.8%","5.9%","11.8%","0.0%","38.0%","69.5%","50.7%","61.7%","87.9%","76.2%","40.4%","12.1%","36.8%","28.2%",".260","89.2","11.4","5.3%","106.1",".427","13723"
"Jake Lamb","ARI","78","226","6","26","30","1","14.2%","24.3%",".160",".234",".193",".323",".353",".297",".347","79","1.5","-4.7","-1.2","0.1","36","20","8","2","32","55","5","0",".676","1.02","22.6%","39.1%","38.3%","5.9%","11.8%","3.8%","26.8%","64.3%","42.0%","56.7%","86.1%","74.9%","40.5%","10.5%","42.5%","29.1%",".233","90.7","14.2","7.5%","110.4",".435","13329"
"Addison Russell","CHC","82","241","9","25","23","2","8.3%","24.1%",".153",".280",".237",".308",".391",".297",".288","79","0.6","-6.0","6.8","0.8","51","37","4","1","20","58","3","0",".699","1.38","17.1%","48.1%","34.8%","5.5%","16.4%","6.6%","35.5%","67.2%","48.5%","57.6%","82.3%","71.6%","41.0%","13.8%","28.1%","31.3%",".225","86.9","9.1","6.3%","107.2",".357","14106"
"Jake Marisnick","HOU","120","318","10","46","34","10","5.3%","29.9%",".178",".310",".233",".289",".411",".297",".259","85","2.0","-4.2","3.1","1.0","68","39","16","3","17","95","6","3",".700","1.24","18.2%","45.3%","36.5%","10.0%","14.3%","8.0%","36.0%","74.3%","52.3%","56.3%","85.6%","74.0%","42.4%","13.6%","31.0%","27.7%",".201","86.7","11.5","4.0%","111.6",".332","11339"
"Ty France","SDP","69","201","7","20","24","0","4.5%","24.4%",".168",".279",".234",".294",".402",".296",".294","84","-3.5","-7.7","-1.2","-0.2","43","27","8","1","9","49","7","2",".696","1.16","20.6%","42.6%","36.8%","14.0%","14.0%","10.3%","30.0%","73.6%","48.9%","63.2%","87.1%","78.8%","43.4%","10.4%","42.6%","25.6%",".228","88.9","15.1","5.9%","110.4",".390","17982"
"Jake Bauers","CLE","117","423","12","46","43","3","10.6%","27.2%",".145",".290",".226",".312",".371",".296",".293","82","1.0","-8.7","-10.9","-0.4","84","55","16","1","45","115","3","3",".683","1.02","23.7%","38.5%","37.7%","9.3%","12.4%","2.0%","25.6%","65.7%","41.9%","62.9%","86.5%","78.0%","40.6%","9.2%","33.1%","27.4%",".222","88.1","15.0","4.6%","109.5",".352","15194"
"J.P. Crawford","SEA","93","396","7","43","46","5","10.9%","21.0%",".145",".275",".226",".313",".371",".296",".292","87","0.7","-6.0","2.6","1.1","78","46","21","4","43","83","2","3",".684","1.28","20.5%","44.7%","34.8%","12.0%","7.6%","5.9%","22.6%","67.1%","42.9%","68.2%","86.3%","81.1%","45.7%","8.1%","24.6%","25.2%",".233","85.0","12.4","2.6%","108.6",".334","15491"
"Christian Arroyo","TBR","16","57","2","8","7","0","8.8%","31.6%",".160",".300",".220",".304",".380",".296",".290","87","0.1","-0.9","-0.3","0.1","11","7","2","0","5","18","1","0",".684","1.67","25.0%","46.9%","28.1%","11.1%","22.2%","20.0%","39.7%","74.4%","53.2%","55.4%","82.1%","69.9%","39.0%","16.0%","24.2%","29.9%",".219","84.4","5.3","6.1%","109.4",".357","16434"
"Manuel Margot","SDP","151","441","12","59","37","20","8.6%","20.0%",".153",".272",".234",".304",".387",".296",".276","84","5.0","-4.6","6.8","1.6","93","59","19","3","38","88","2","4",".691","1.07","16.4%","43.3%","40.3%","18.7%","9.8%","12.9%","25.0%","66.3%","43.1%","65.2%","87.4%","80.2%","43.9%","8.5%","34.8%","27.9%",".221","87.7","14.2","3.2%","109.6",".329","14712"
"Adam Engel","CHW","89","248","6","26","26","3","5.6%","31.5%",".141",".343",".242",".304",".383",".296",".280","83","1.6","-4.0","4.0","0.9","55","37","10","2","14","78","6","3",".687","1.34","22.5%","44.4%","33.1%","21.3%","12.8%","14.3%","34.4%","69.1%","49.5%","52.9%","80.4%","69.6%","43.4%","15.1%","30.0%","30.0%",".225","86.4","11.1","4.7%","111.4",".348","15082"
"Scott Heineman","TEX","25","85","2","8","7","1","10.6%","23.5%",".160",".264",".213",".306",".373",".295",".282","73","-1.2","-4.2","0.7","0.0","16","8","6","0","9","20","1","2",".679","1.33","23.6%","43.6%","32.7%","16.7%","11.1%","8.3%","31.2%","70.8%","47.6%","59.4%","80.4%","72.3%","41.3%","13.2%","36.4%","30.1%",".215","87.4","10.7","1.8%","109.6",".317","14453"
"Russell Martin","LAD","83","249","6","29","20","1","12.0%","24.1%",".110",".276",".220",".337",".330",".295",".304","82","0.2","-5.7","9.3","1.1","46","35","5","0","30","60","8","0",".667","1.77","21.2%","50.3%","28.5%","14.0%","14.0%","13.2%","20.6%","63.3%","40.3%","45.8%","85.9%","74.9%","46.2%","10.1%","33.1%","29.9%",".217","88.2","11.2","4.6%","107.5",".345","4616"
"Delino DeShields","TEX","118","408","4","42","32","24","9.3%","24.5%",".098",".333",".249",".325",".347",".295",".273","72","4.8","-9.6","3.8","0.9","89","66","15","4","38","100","3","6",".672","1.32","25.0%","42.6%","32.4%","12.7%","5.1%","7.7%","24.7%","63.1%","41.8%","61.6%","88.5%","79.6%","44.5%","8.5%","24.3%","27.6%",".215","86.9","13.5","2.2%","104.0",".314","11379"
"Abraham Toro","HOU","25","89","2","13","9","1","10.1%","21.3%",".167",".259",".218",".303",".385",".295",".300","84","0.0","-1.9","3.4","0.5","17","10","3","2","9","19","1","1",".688","1.58","18.3%","50.0%","31.7%","10.5%","10.5%","6.7%","28.7%","66.0%","44.7%","73.2%","88.7%","83.0%","43.0%","7.6%","35.0%","26.9%",".225","86.9","7.5","5.0%","106.2",".378","19844"
"Leury Garcia","CHW","140","618","8","93","40","15","3.4%","22.5%",".099",".353",".279",".310",".378",".294",".272","82","5.6","-8.8","4.4","1.7","161","123","27","3","21","139","6","5",".688","2.33","21.5%","54.9%","23.6%","5.8%","7.8%","8.3%","38.5%","73.2%","53.9%","63.5%","86.6%","77.4%","44.3%","12.2%","29.9%","26.5%",".242","88.2","6.2","3.3%","108.5",".351","5913"
"Cam Gallagher","KCR","45","142","3","14","12","0","7.7%","19.7%",".127",".281",".238",".312",".365",".294",".257","79","-3.1","-6.9","5.3","0.3","30","20","7","0","11","28","3","1",".677","0.97","21.9%","38.5%","39.6%","2.6%","7.9%","2.7%","28.6%","61.5%","42.7%","63.8%","94.1%","82.5%","42.9%","7.5%","24.0%","27.6%",".205","86.3","12.9","0.0%","105.3",".284","12981"
"Luis Urias","SDP","71","249","4","27","24","0","10.0%","22.5%",".102",".284",".223",".329",".326",".294",".307","82","-2.0","-7.8","-1.7","-0.2","48","35","8","1","25","56","9","1",".655","1.60","20.4%","49.0%","30.6%","2.1%","8.3%","9.1%","26.8%","61.5%","42.0%","69.0%","83.8%","78.5%","43.9%","9.0%","31.4%","29.1%",".226","87.3","10.1","4.4%","105.5",".354","16622"
"Rio Ruiz","BAL","127","413","12","35","46","0","9.7%","21.3%",".143",".272",".232",".306",".376",".294",".292","79","-3.2","-14.3","-3.1","-0.2","86","59","13","2","40","88","0","1",".682","1.31","21.3%","44.7%","34.0%","12.5%","12.5%","5.6%","27.8%","71.9%","46.7%","62.5%","84.9%","77.3%","42.8%","10.6%","36.5%","26.1%",".230","88.4","11.3","2.5%","107.8",".355","14103"
"Christin Stewart","DET","104","416","10","32","40","0","8.2%","24.8%",".154",".290",".233",".305",".388",".294",".321","80","-3.1","-13.7","-14.8","-1.3","86","50","25","1","34","103","7","1",".693","0.81","25.4%","33.5%","41.2%","8.9%","8.9%","1.1%","35.2%","68.9%","48.8%","61.2%","84.4%","74.4%","40.4%","12.5%","33.8%","28.2%",".247","86.9","19.1","7.4%","112.0",".437","17714"
"Harrison Bader","STL","128","406","12","54","39","11","11.3%","28.8%",".161",".268",".205",".314",".366",".293",".314","82","0.7","-8.8","13.3","1.7","71","42","14","3","46","117","10","3",".680","0.87","17.4%","38.4%","44.2%","9.1%","12.1%","12.8%","28.2%","58.3%","41.2%","60.8%","85.1%","75.6%","43.1%","10.0%","35.2%","30.7%",".213","88.4","15.3","8.2%","111.2",".405","18030"
"Harold Castro","DET","97","369","5","30","38","4","2.4%","23.3%",".093",".367",".291",".305",".384",".292",".279","79","0.8","-9.0","-8.6","-0.4","103","84","10","4","9","86","0","2",".689","2.33","25.1%","52.4%","22.5%","3.3%","8.3%","2.9%","42.8%","68.9%","53.7%","67.5%","86.3%","77.5%","41.6%","12.0%","28.1%","28.5%",".258","87.2","8.4","2.9%","105.0",".370","14691"
"Matt Wieters","STL","67","183","11","15","27","1","6.6%","25.7%",".220",".223",".214",".268",".435",".292",".285","81","-0.8","-5.3","-3.2","-0.3","36","21","4","0","12","47","1","1",".702","0.94","21.1%","38.2%","40.7%","4.0%","22.0%","2.1%","29.7%","66.2%","44.3%","70.6%","82.7%","77.8%","40.0%","9.8%","34.1%","28.3%",".217","88.8","13.8","5.7%","106.4",".399","4298"
"Garrett Hampson","COL","105","327","8","40","27","15","7.3%","26.9%",".137",".322",".247",".302",".385",".292",".265","64","4.2","-11.2","1.5","0.1","74","53","9","4","24","88","0","3",".686","1.16","19.2%","43.3%","37.4%","14.5%","10.5%","10.2%","23.0%","60.6%","39.6%","59.9%","88.2%","79.0%","44.0%","8.3%","26.0%","29.7%",".219","85.8","13.1","3.3%","107.2",".329","19262"
"Billy McKinney","TOR","84","276","12","37","28","0","6.9%","26.4%",".207",".250",".215",".274",".422",".291",".281","80","-0.4","-7.4","-6.2","-0.4","54","27","14","1","19","73","2","2",".696","0.95","20.7%","38.5%","40.8%","11.0%","16.4%","10.1%","30.1%","66.4%","46.2%","56.3%","87.9%","76.4%","44.3%","10.9%","31.9%","29.8%",".220","86.7","15.3","5.5%","110.8",".366","15654"
"Nick Martini","- - -","32","109","1","8","7","0","12.8%","23.9%",".097",".299",".226",".330",".323",".291",".290","81","0.9","-1.8","-3.2","-0.1","21","15","4","1","14","26","1","0",".653","2.92","25.0%","55.9%","19.1%","0.0%","7.7%","5.3%","26.5%","59.5%","40.6%","78.9%","84.0%","82.1%","42.7%","7.3%","32.4%","30.3%",".232","87.6","5.7","1.5%","106.6",".295","12005"
"Josh Phegley","OAK","106","342","12","44","62","0","4.4%","18.4%",".172",".258",".239",".282",".411",".291",".286","83","-4.0","-11.6","2.5","0.3","75","45","18","0","15","63","6","1",".693","0.87","25.4%","34.8%","39.8%","11.8%","11.8%","10.1%","33.6%","65.4%","47.2%","61.6%","89.6%","78.2%","42.8%","10.3%","24.0%","28.9%",".246","84.1","17.4","1.9%","106.3",".371","9308"
"Guillermo Heredia","TBR","89","231","5","31","20","2","7.8%","26.0%",".137",".293",".225",".306",".363",".291",".298","84","1.0","-3.8","1.9","0.6","46","28","13","0","18","60","6","2",".668","1.14","24.3%","40.3%","35.4%","13.7%","9.8%","10.3%","26.9%","74.7%","47.3%","61.3%","81.5%","74.9%","42.6%","11.9%","34.7%","25.9%",".240","86.6","12.9","2.7%","108.3",".345","18721"
"Mark Zagunis","CHC","30","40","0","2","5","0","10.0%","40.0%",".083",".450",".250",".325",".333",".291",".216","75","-0.3","-1.6","-1.1","-0.1","9","6","3","0","4","16","0","0",".658","2.75","25.0%","55.0%","20.0%","0.0%","0.0%","36.4%","20.4%","50.0%","34.9%","55.0%","78.7%","71.6%","49.0%","9.9%","35.0%","39.1%",".155","86.2","0.6","0.0%","103.1",".229","16565"
"Joey Rickard","- - -","68","189","3","14","10","4","9.5%","26.5%",".131",".304",".226",".312",".357",".290",".275","77","0.6","-4.9","-4.4","-0.3","38","24","9","2","18","50","3","2",".669","1.07","21.2%","40.7%","38.1%","15.6%","6.7%","18.8%","30.7%","70.6%","46.6%","69.0%","84.6%","78.4%","39.9%","10.1%","21.2%","26.1%",".213","84.8","17.2","1.7%","103.4",".320","13277"
"Andrelton Simmons","LAA","103","424","7","47","40","10","5.7%","8.7%",".101",".277",".264",".309",".364",".290",".273","78","-1.7","-13.8","18.5","1.9","105","79","19","0","24","37","2","2",".673","1.70","14.4%","53.9%","31.7%","14.9%","6.1%","4.1%","32.2%","68.6%","47.7%","73.5%","95.1%","86.7%","42.6%","6.3%","33.0%","22.4%",".243","87.8","9.5","1.7%","108.8",".327","10847"
"Tony Wolters","COL","121","411","1","42","42","0","8.8%","16.5%",".067",".314",".262",".337",".329",".290",".286","63","-1.5","-21.5","3.7","-0.5","94","74","17","2","36","68","8","1",".666","1.54","26.8%","44.4%","28.8%","7.1%","1.2%","7.6%","28.5%","65.4%","44.6%","65.1%","92.3%","82.4%","43.5%","7.8%","19.7%","26.1%",".248","85.3","10.1","0.0%","103.4",".320","11470"
"Wilmer Font","- - -","48","4","0","0","0","0","0.0%","50.0%",".000","1.000",".333",".333",".333",".290",".088","82","0.0","-0.1","0.5","0.1","1","1","0","0","0","2","0","0",".667","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","50.0%","57.1%","54.5%","0.0%","100.0%","66.7%","63.6%","18.2%","0.0%","27.3%",".098","85.7","2.0","0.0%","85.7",".105","5257"
"Junior Guerra","MIL","72","3","0","0","0","0","0.0%","66.7%",".000","1.000",".333",".333",".333",".290",".046","75","0.0","-0.1","0.4","0.0","1","1","0","0","0","2","0","0",".667","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","60.0%","25.0%","44.4%","0.0%","100.0%","25.0%","44.4%","33.3%","0.0%","66.7%",".047","75.0","6.0","0.0%","75.0",".047","5702"
"Trevor Cahill","LAA","38","3","0","0","0","0","0.0%","33.3%",".000",".500",".333",".333",".333",".290",".245","77","0.0","-0.1","-0.1","0.0","1","1","0","0","0","1","0","0",".667","0.00","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","25.0%","83.3%","60.0%","100.0%","80.0%","83.3%","60.0%","10.0%","0.0%","20.0%",".229","92.2","26.5","0.0%","93.8",".371","6249"
"Drew Gagnon","NYM","18","4","0","0","0","0","0.0%","0.0%",".000",".333",".333",".333",".333",".290",".447","82","0.0","-0.1","0.5","0.1","1","1","0","0","0","0","0","0",".667","1.00","33.3%","33.3%","33.3%","0.0%","0.0%","0.0%","40.0%","100.0%","70.0%","100.0%","100.0%","100.0%","50.0%","0.0%","50.0%","0.0%",".449","94.8","8.0","0.0%","100.0",".593","12545"
"Kyle McGowin","WSN","7","3","0","1","0","0","0.0%","0.0%",".000",".333",".333",".333",".333",".290",".283","74","0.0","-0.1","0.4","0.0","1","1","0","0","0","0","0","0",".667","1.00","33.3%","33.3%","33.3%","0.0%","0.0%","0.0%","","80.0%","80.0%","","100.0%","100.0%","100.0%","0.0%","33.3%","20.0%",".291","95.8","11.0","0.0%","102.3",".360","15071"
"Alex McRae","PIT","11","7","0","0","0","0","0.0%","42.9%",".000",".667",".333",".333",".333",".290",".205","77","0.0","-0.2","0.9","0.1","2","2","0","0","0","3","0","0",".667","2.00","33.3%","66.7%","0.0%","0.0%","0.0%","0.0%","13.3%","57.1%","38.9%","100.0%","83.3%","85.7%","58.3%","5.6%","25.0%","25.0%",".213","95.4","-3.0","0.0%","99.3",".261","16317"
"Ryan Helsley","STL","24","3","0","0","0","0","0.0%","66.7%",".000","1.000",".333",".333",".333",".290",".020","80","0.0","-0.1","0.4","0.0","1","1","0","0","0","2","0","0",".667","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","100.0%","54.5%","66.7%","57.1%","33.3%","100.0%","50.0%","21.4%","28.6%","0.0%","50.0%",".022","90.1","-34.0","0.0%","90.1",".022","18138"
"Roman Quinn","PHI","44","122","4","18","11","8","9.8%","27.9%",".157",".271",".213",".298",".370",".289",".284","74","2.2","-1.9","-0.9","0.1","23","15","3","1","12","34","1","0",".668","1.32","16.4%","47.5%","36.1%","18.2%","18.2%","6.9%","25.6%","63.1%","42.5%","47.6%","83.6%","71.7%","45.2%","12.0%","36.0%","32.3%",".202","88.9","11.6","5.3%","106.7",".343","13546"
"Michael A. Taylor","WSN","53","97","1","10","3","6","7.2%","35.1%",".114",".396",".250",".305",".364",".289",".276","74","1.6","-1.8","1.4","0.3","22","14","7","0","7","34","0","0",".669","1.41","21.2%","46.2%","32.7%","11.8%","5.9%","8.3%","27.2%","71.5%","46.8%","40.7%","81.3%","68.1%","44.2%","14.9%","42.9%","32.4%",".213","91.5","9.0","7.1%","111.0",".375","11489"
"Khris Davis","OAK","133","533","23","61","73","0","8.8%","27.4%",".166",".264",".220",".293",".387",".289",".318","81","-2.2","-15.0","-13.6","-0.9","106","72","11","0","47","146","3","0",".679","1.13","20.5%","42.1%","37.4%","7.1%","18.3%","4.9%","30.7%","82.2%","51.9%","48.0%","77.8%","67.4%","41.1%","16.9%","39.5%","27.2%",".232","90.2","12.9","8.9%","109.9",".437","9112"
"Kyle Farmer","CIN","97","197","9","22","27","4","5.1%","29.9%",".180",".284",".230",".279",".410",".289",".290","70","1.6","-6.1","-0.1","0.0","42","27","6","0","10","59","3","1",".689","1.14","24.2%","40.3%","35.5%","13.6%","20.5%","10.0%","40.1%","65.5%","50.8%","62.0%","80.7%","72.1%","42.1%","14.1%","28.0%","32.3%",".230","85.4","17.1","5.6%","106.7",".403","14813"
"Andrew Knizner","STL","18","58","2","7","7","2","6.9%","24.1%",".151",".270",".226",".293",".377",".289",".237","79","-0.2","-1.8","-2.1","-0.2","12","8","2","0","4","14","1","0",".670","1.71","2.6%","61.5%","35.9%","7.1%","14.3%","4.2%","37.1%","71.7%","53.3%","51.3%","84.8%","72.4%","46.7%","14.7%","33.3%","30.5%",".172","88.1","7.2","2.6%","108.2",".286","19514"
"Willians Astudillo","MIN","58","204","4","28","21","0","2.5%","3.9%",".111",".258",".268",".299",".379",".288",".319","77","-2.4","-8.5","0.0","-0.1","51","38","9","0","5","8","5","0",".678","1.06","21.5%","40.3%","38.2%","15.5%","5.6%","4.0%","42.7%","83.3%","59.0%","84.8%","97.5%","92.0%","40.3%","4.7%","30.6%","13.7%",".285","85.9","15.0","2.2%","107.4",".417","15608"
"Martin Maldonado","- - -","105","374","12","46","27","0","8.6%","23.0%",".165",".250",".213",".293",".378",".288",".295","76","-3.1","-14.8","8.7","0.7","71","40","19","0","32","86","6","0",".671","1.37","17.1%","48.0%","35.0%","9.3%","14.0%","4.2%","31.3%","63.5%","45.3%","59.5%","89.6%","77.8%","43.4%","10.0%","34.0%","29.2%",".212","88.1","12.7","7.6%","110.1",".384","6887"
"Gerardo Parra","- - -","119","301","9","38","48","8","6.3%","19.6%",".157",".264",".234",".293",".391",".288",".296","74","-1.4","-11.6","1.3","-0.1","64","40","14","1","19","59","5","3",".684","1.56","23.0%","46.9%","30.0%","7.8%","14.1%","5.0%","34.4%","72.1%","49.5%","66.5%","87.2%","78.6%","40.2%","10.6%","21.6%","25.8%",".243","86.2","10.0","4.6%","105.3",".382","8553"
"Cheslor Cuthbert","KCR","87","330","9","24","40","1","5.8%","20.3%",".133",".288",".246",".294",".379",".287",".293","74","-2.5","-13.4","-9.1","-1.0","76","53","14","0","19","67","2","0",".673","1.08","18.2%","42.6%","39.3%","20.0%","9.5%","5.8%","31.4%","72.8%","48.7%","62.1%","87.5%","78.0%","41.8%","10.7%","37.6%","27.3%",".249","88.9","14.9","4.5%","111.4",".382","10473"
"Welington Castillo","CHW","72","251","12","19","41","0","6.4%","29.5%",".209",".247",".209",".267",".417",".287",".300","77","-4.8","-12.3","-7.4","-1.0","48","24","12","0","16","74","3","0",".684","1.16","16.5%","44.9%","38.6%","13.1%","19.7%","5.6%","29.6%","61.7%","43.6%","58.2%","82.4%","73.1%","43.7%","11.7%","42.4%","32.8%",".218","89.5","13.2","10.1%","110.7",".426","3256"
"Stevie Wilkerson","BAL","119","361","10","41","35","3","6.1%","29.9%",".158",".300",".225",".286",".383",".286",".253","73","-0.1","-12.4","-11.3","-1.0","74","44","18","2","22","108","7","3",".669","1.25","18.6%","45.2%","36.2%","8.8%","12.5%","4.0%","34.4%","62.5%","45.5%","64.7%","83.7%","75.0%","39.3%","11.4%","30.4%","31.9%",".198","86.3","11.1","3.1%","104.9",".311","16041"
"Jonathan Lucroy","- - -","101","328","8","30","36","0","8.2%","15.5%",".123",".253",".232",".305",".355",".286",".299","74","-5.8","-16.8","-1.4","-0.6","68","49","10","1","27","51","5","0",".660","1.34","20.8%","45.3%","33.9%","9.6%","9.6%","4.5%","27.0%","54.2%","39.2%","76.5%","92.7%","86.6%","45.1%","5.3%","31.4%","31.0%",".238","86.9","12.5","2.9%","108.3",".367","7870"
