"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Beau Taylor","OAK","7","6","0","0","0","0","16.7%","33.3%",".200",".333",".200",".333",".400",".323",".168","107","0.0","0.1","0.1","0.0","1","0","1","0","1","2","0","0",".733","0.50","0.0%","33.3%","66.7%","0.0%","0.0%","0.0%","23.1%","83.3%","52.0%","66.7%","80.0%","76.9%","48.0%","12.0%","0.0%","24.0%",".059","89.6","13.9","0.0%","92.3",".094","12384"
"Ben Gamel","SEA","101","293","1","37","19","7","10.6%","20.8%",".097",".352",".272",".358",".370",".323",".311","107","1.0","3.4","-5.5","0.8","70","51","14","4","31","61","4","3",".728","1.69","24.9%","47.2%","27.9%","3.6%","1.8%","5.4%","26.5%","59.4%","40.7%","62.0%","91.2%","80.5%","43.3%","8.0%","33.5%","28.4%",".253","88.7","7.2","3.0%","109.1",".348","12160"
"Christian Arroyo","TBR","20","59","1","5","6","0","10.2%","27.1%",".132",".361",".264",".339",".396",".323",".309","107","0.0","0.5","-0.3","0.2","14","10","2","1","6","16","0","0",".735","4.33","13.5%","70.3%","16.2%","0.0%","16.7%","7.7%","25.6%","67.7%","43.9%","63.6%","85.1%","78.0%","43.4%","9.6%","56.8%","26.3%",".254","91.9","0.0","5.4%","109.0",".361","16434"
"Christian Villanueva","SDP","110","384","20","42","46","3","6.0%","27.1%",".214",".276",".236",".299",".450",".323",".300","104","-1.0","0.9","1.2","1.4","83","48","15","0","23","104","9","0",".750","0.68","20.6%","32.3%","47.2%","16.2%","17.1%","2.5%","37.5%","78.1%","54.2%","57.2%","83.0%","72.5%","41.1%","14.9%","30.2%","26.6%",".222","86.7","20.8","8.5%","110.0",".399","11738"
"DJ LeMahieu","COL","128","581","15","90","62","6","6.4%","14.1%",".152",".298",".276",".321",".428",".322",".326","87","-1.6","-10.7","13.9","2.2","147","98","32","2","37","82","2","5",".749","1.68","21.0%","49.6%","29.5%","3.0%","11.1%","6.2%","26.0%","60.1%","41.7%","72.7%","95.0%","87.5%","46.0%","5.2%","42.8%","27.3%",".277","91.3","5.9","4.3%","109.3",".420","9874"
"Lourdes Gurriel Jr.","TOR","65","263","11","30","35","1","3.4%","22.4%",".165",".326",".281",".309",".446",".322",".321","102","-0.8","-0.1","-3.1","0.6","70","51","8","0","9","59","2","2",".755","1.30","23.7%","43.2%","33.2%","3.2%","17.5%","6.1%","39.3%","72.9%","53.0%","65.1%","87.0%","77.4%","40.8%","12.0%","45.1%","25.5%",".268","91.0","11.2","6.7%","110.7",".451","19238"
"Niko Goodrum","DET","131","492","16","55","53","12","8.5%","26.8%",".187",".312",".245",".315",".432",".322",".311","101","2.7","3.3","-2.8","1.8","109","61","29","3","42","132","4","4",".747","1.34","22.8%","44.2%","33.0%","4.9%","15.5%","9.4%","33.5%","71.7%","49.3%","57.0%","83.0%","72.7%","41.5%","13.5%","35.4%","28.8%",".233","88.0","11.1","7.3%","110.7",".404","12092"
"Colin Moran","PIT","144","465","11","49","58","0","8.4%","17.6%",".130",".316",".277",".340",".407",".322",".327","102","-4.0","-2.9","-5.7","0.6","115","84","19","1","39","82","4","2",".747","1.53","26.3%","44.5%","29.2%","4.0%","11.1%","6.0%","29.2%","74.2%","49.8%","65.6%","88.5%","81.2%","45.7%","9.3%","35.3%","23.6%",".265","88.2","10.7","5.0%","107.8",".413","16909"
"Franchy Cordero","SDP","40","154","7","19","19","5","9.1%","35.7%",".201",".338",".237",".307",".439",".322",".356","104","2.0","2.7","-3.8","0.4","33","20","5","1","14","55","0","2",".746","1.58","25.3%","45.8%","28.9%","0.0%","29.2%","7.9%","31.8%","69.3%","47.3%","54.3%","71.9%","65.0%","41.3%","16.5%","49.4%","30.0%",".259","94.1","7.3","12.9%","116.9",".500","14567"
"Renato Nunez","- - -","73","261","8","28","22","0","7.3%","23.8%",".161",".315",".258",".322",".419",".322",".287","101","-2.3","-1.9","-5.3","0.2","61","39","14","0","19","62","4","0",".741","0.91","17.1%","39.4%","43.4%","19.7%","10.5%","13.0%","35.6%","68.8%","50.0%","56.3%","81.7%","71.5%","43.6%","14.3%","36.4%","30.8%",".216","89.0","15.7","8.5%","111.9",".357","14503"
"Kevan Smith","CHW","52","187","3","21","21","1","5.3%","9.6%",".088",".311",".292",".348",".380",".322",".320","104","-1.8","-1.0","-0.5","0.5","50","41","6","0","10","18","5","0",".728","3.03","16.2%","63.0%","20.8%","3.1%","9.4%","5.2%","36.2%","71.2%","51.4%","74.1%","91.9%","84.8%","43.4%","7.8%","35.1%","22.8%",".263","87.9","0.3","4.5%","109.3",".389","12284"
"Matt Davidson","CHW","126","496","20","51","62","0","10.5%","33.3%",".191",".313",".228",".319",".419",".321",".322","104","-2.2","0.0","-9.3","0.8","99","56","23","0","52","165","7","0",".738","1.03","18.8%","41.2%","40.1%","11.9%","18.3%","4.5%","30.0%","67.6%","45.3%","51.9%","80.6%","69.3%","40.7%","13.9%","42.3%","31.0%",".220","90.0","13.8","11.8%","115.1",".419","7226"
"Aledmys Diaz","TOR","130","452","18","55","55","3","5.1%","13.7%",".190",".269",".263",".303",".453",".321",".331","101","-3.2","-2.5","1.8","1.5","111","67","26","0","23","62","3","4",".756","0.99","18.1%","40.7%","41.2%","11.3%","12.0%","12.2%","40.1%","80.0%","57.6%","64.6%","87.8%","78.7%","43.7%","12.3%","39.3%","24.3%",".270","89.1","13.7","6.3%","112.9",".454","15937"
"Willson Contreras","CHC","138","544","10","50","54","4","9.7%","22.2%",".141",".313",".249",".339",".390",".321",".303","101","-5.0","-4.6","-5.1","0.7","118","76","27","5","53","121","13","1",".730","1.69","17.2%","52.0%","30.7%","10.3%","9.3%","7.7%","34.4%","70.1%","49.5%","62.2%","81.6%","73.8%","42.0%","13.0%","33.3%","27.1%",".218","88.2","8.0","6.7%","114.1",".361","11609"
"Paul DeJong","STL","115","490","19","68","68","1","7.3%","25.1%",".193",".288",".241",".313",".433",".321",".326","103","2.7","4.6","-3.4","1.7","105","60","25","1","36","123","12","1",".746","0.72","24.2%","31.8%","44.0%","15.7%","13.6%","15.8%","29.8%","66.6%","45.8%","55.3%","87.9%","75.9%","43.5%","11.0%","40.1%","29.3%",".234","89.3","19.1","8.5%","110.4",".444","18015"
"Chris Herrmann","SEA","36","87","2","6","7","0","11.5%","27.6%",".184",".314",".237",".322",".421",".321",".334","105","0.9","1.4","1.1","0.6","18","10","4","2","10","24","0","0",".743","0.78","22.6%","34.0%","43.4%","0.0%","8.7%","0.0%","26.1%","73.1%","46.8%","46.2%","78.9%","68.7%","43.9%","14.6%","52.8%","29.3%",".243","90.0","17.5","7.5%","107.9",".443","9284"
"Cesar Hernandez","PHI","161","708","15","91","60","19","13.4%","21.9%",".109",".315",".253",".356",".362",".320",".316","100","0.1","-0.3","-2.0","2.0","153","120","15","3","95","155","4","6",".718","1.37","20.5%","45.9%","33.6%","4.8%","10.2%","8.0%","20.3%","58.7%","37.6%","60.0%","89.7%","80.9%","45.0%","7.2%","27.8%","28.7%",".242","85.8","11.5","3.5%","109.4",".352","10556"
"Chris Iannetta","COL","110","360","11","36","36","0","13.9%","24.2%",".161",".275",".224",".345",".385",".320",".331","85","-3.5","-10.0","5.2","0.7","67","42","13","1","50","87","7","0",".730","0.98","22.8%","38.1%","39.1%","8.3%","13.1%","3.7%","21.7%","71.1%","43.5%","49.4%","80.9%","72.2%","44.2%","12.1%","43.1%","27.4%",".225","92.0","13.6","8.3%","114.5",".402","8267"
"Jose Rondon","CHW","42","107","6","15","14","2","6.5%","28.0%",".240",".266",".230",".280",".470",".319",".304","102","-2.1","-1.8","-1.2","0.1","23","11","6","0","7","30","0","1",".750","1.12","23.2%","40.6%","36.2%","12.0%","24.0%","3.6%","34.7%","66.5%","49.0%","65.1%","75.6%","71.5%","45.0%","14.0%","35.7%","31.3%",".241","85.9","12.8","10.0%","110.6",".405","14140"
"Jason Heyward","CHC","127","489","8","67","57","1","8.6%","12.3%",".125",".297",".270",".335",".395",".319",".319","100","4.3","4.1","6.8","2.7","119","84","23","4","42","60","2","1",".731","1.41","18.1%","47.9%","34.0%","18.5%","6.2%","7.1%","31.6%","64.7%","45.4%","76.6%","89.7%","84.3%","41.6%","7.1%","38.4%","24.3%",".266","88.4","9.7","2.6%","110.7",".387","4940"
"Domingo Santana","MIL","85","235","5","21","20","1","8.5%","32.8%",".147",".386",".265",".328",".412",".319",".297","98","0.1","-0.4","-0.6","0.6","56","36","14","1","20","77","1","1",".740","1.76","23.4%","48.9%","27.7%","2.6%","13.2%","4.5%","30.9%","71.8%","47.2%","48.2%","78.2%","66.4%","39.9%","15.8%","38.7%","31.9%",".223","89.1","11.7","10.2%","111.6",".378","10348"
"Yonder Alonso","CLE","145","574","23","64","83","0","8.9%","21.4%",".171",".283",".250",".317",".421",".319",".331","98","-0.9","-2.4","-14.1","0.3","129","87","19","0","51","123","2","0",".738","0.96","21.7%","38.3%","40.1%","14.5%","14.5%","3.9%","32.9%","75.2%","50.4%","58.7%","88.6%","77.1%","41.2%","11.5%","36.7%","23.6%",".253","87.8","15.7","9.3%","112.3",".441","2530"
"Jose Peraza","CIN","157","683","14","85","58","23","4.2%","11.0%",".128",".307",".288",".326",".416",".319",".304","96","3.8","0.7","9.7","3.2","182","133","31","4","29","75","9","6",".742","0.96","25.5%","36.5%","38.0%","7.7%","6.8%","8.0%","35.2%","67.5%","49.1%","76.1%","95.6%","87.7%","43.0%","6.1%","23.5%","23.3%",".273","85.8","15.0","2.3%","108.7",".383","13593"
"Joe Mauer","MIN","127","543","6","64","48","0","9.4%","15.8%",".097",".330",".282",".351",".379",".319",".354","100","-0.2","-0.4","-8.0","1.0","137","103","27","1","51","86","2","1",".729","2.30","26.9%","51.0%","22.1%","3.4%","6.7%","1.5%","21.0%","51.0%","35.3%","72.3%","94.0%","87.2%","47.6%","4.5%","42.8%","31.1%",".295","91.1","4.4","4.2%","107.6",".448","1857"
"Marwin Gonzalez","HOU","145","552","16","61","68","2","9.6%","22.8%",".162",".301",".247",".324",".409",".318",".321","104","-2.7","-0.4","0.8","2.0","121","77","25","3","53","126","3","3",".733","1.16","22.6%","41.6%","35.8%","9.4%","12.5%","4.7%","31.9%","59.9%","43.6%","65.0%","86.3%","77.2%","41.7%","9.9%","41.4%","28.4%",".243","89.1","11.4","6.2%","110.1",".413","5497"
"Max Kepler","MIN","156","611","20","80","58","4","11.6%","15.7%",".184",".236",".224",".319",".408",".316",".324","98","0.8","-0.6","4.0","2.5","119","65","30","4","71","96","5","5",".727","0.82","15.9%","37.8%","46.2%","10.8%","9.9%","4.2%","24.9%","65.2%","42.6%","66.2%","91.7%","83.3%","43.9%","7.1%","37.4%","24.5%",".233","89.5","16.3","5.9%","112.7",".404","12144"
"Wilmer Flores","NYM","126","429","11","43","51","0","6.8%","9.8%",".150",".269",".267",".319",".417",".316",".297","102","-4.2","-3.2","-2.9","0.7","103","67","25","0","29","42","5","0",".736","0.80","19.3%","36.0%","44.8%","16.5%","7.0%","5.5%","31.8%","68.2%","47.6%","83.4%","90.7%","87.9%","43.3%","5.7%","26.6%","24.2%",".251","86.4","17.4","2.3%","108.5",".364","5827"
"Trevor Plouffe","PHI","7","12","1","1","3","0","0.0%","50.0%",".250",".400",".250",".250",".500",".316",".289","97","0.1","0.0","0.0","0.0","3","2","0","0","0","6","0","0",".750","0.25","16.7%","16.7%","66.7%","0.0%","25.0%","100.0%","28.1%","52.6%","37.3%","66.7%","80.0%","73.7%","37.3%","9.8%","66.7%","39.2%",".184","93.3","17.9","33.3%","109.5",".517","7462"
"Roman Quinn","PHI","50","143","2","13","12","10","7.0%","24.5%",".153",".340",".260",".317",".412",".316",".269","97","-0.4","-1.0","0.9","0.4","34","22","6","4","10","35","1","4",".729","1.50","18.5%","48.9%","32.6%","10.0%","6.7%","17.8%","27.4%","73.6%","48.0%","52.9%","83.7%","74.0%","44.6%","12.5%","27.8%","26.3%",".227","87.5","9.0","1.0%","107.4",".307","13546"
"Lucas Duda","- - -","107","367","14","35","50","1","7.6%","27.8%",".177",".302",".241",".313",".418",".315",".331","96","-3.4","-5.2","-8.1","-0.1","79","50","14","1","28","102","8","0",".731","0.63","25.8%","28.8%","45.4%","10.6%","13.5%","3.0%","32.3%","62.1%","44.4%","53.8%","82.4%","70.0%","40.4%","13.3%","36.7%","31.9%",".242","89.5","19.6","9.6%","114.1",".452","2502"
"Starlin Castro","MIA","154","647","12","76","54","6","7.4%","19.2%",".121",".330",".278",".329",".400",".315",".311","101","-1.7","-0.6","6.8","2.7","165","119","32","2","48","124","0","4",".729","1.77","20.2%","50.9%","28.8%","7.3%","8.8%","9.5%","30.3%","66.6%","46.0%","63.0%","88.8%","79.1%","43.2%","9.6%","36.0%","27.6%",".257","88.4","8.3","6.3%","109.3",".402","4579"
"Adam Jones","BAL","145","613","15","54","63","7","3.9%","15.2%",".138",".311",".281",".313",".419",".315",".311","98","-0.9","-2.3","-16.8","0.2","163","113","35","0","24","93","5","1",".732","1.17","20.5%","42.9%","36.6%","13.5%","8.4%","5.7%","41.9%","73.5%","54.8%","64.1%","89.1%","77.8%","40.8%","12.2%","32.8%","25.4%",".269","88.3","13.2","4.9%","108.1",".411","6368"
"Tyler Flowers","ATL","82","296","8","34","30","0","11.8%","25.7%",".131",".292",".227",".341",".359",".315",".334","94","-0.6","-2.8","17.3","2.4","57","40","9","0","35","76","9","0",".700","1.11","21.0%","41.5%","37.5%","7.6%","12.1%","9.6%","24.2%","70.5%","43.7%","52.4%","82.8%","73.1%","42.2%","11.8%","44.3%","28.1%",".230","90.0","12.9","6.3%","110.5",".400","9134"
"Ian Desmond","COL","160","619","22","82","88","20","8.6%","23.6%",".186",".279",".236",".307",".422",".315",".303","82","0.0","-13.4","-10.6","-0.5","131","80","21","8","53","146","6","6",".729","2.88","16.5%","62.0%","21.5%","7.9%","24.7%","6.6%","31.0%","71.3%","48.1%","57.9%","81.7%","72.9%","42.5%","13.0%","43.2%","29.0%",".228","90.1","-0.1","6.3%","112.0",".384","6885"
"Phillip Ervin","CIN","78","247","7","27","31","6","8.1%","24.3%",".151",".310",".252",".324",".404",".315",".305","94","2.4","0.5","-5.9","0.2","55","37","10","1","20","60","5","1",".728","1.02","27.7%","36.5%","35.8%","21.1%","12.3%","0.0%","28.2%","68.4%","46.7%","64.2%","81.4%","75.8%","46.0%","11.3%","34.6%","28.5%",".240","85.9","16.7","4.3%","106.9",".372","14738"
"Mason Williams","CIN","51","132","2","10","6","1","5.3%","22.0%",".106",".370",".293",".331",".398",".315",".282","94","-0.7","-1.7","-1.7","0.1","36","28","5","1","7","29","0","2",".729","1.83","25.3%","48.4%","26.4%","4.2%","8.3%","6.8%","33.9%","72.7%","51.6%","64.4%","89.2%","80.3%","45.7%","10.1%","34.4%","26.2%",".250","87.8","9.8","2.1%","106.1",".351","11859"
"Odubel Herrera","PHI","148","597","22","64","71","5","6.4%","20.4%",".165",".290",".255",".310",".420",".315",".286","96","1.7","-1.2","-5.6","1.2","140","96","19","3","38","122","7","2",".730","1.20","18.3%","44.6%","37.1%","13.9%","13.9%","7.9%","39.6%","68.9%","51.7%","59.9%","85.8%","74.1%","41.3%","13.4%","31.6%","28.1%",".231","86.7","13.2","4.7%","114.7",".357","11476"
"Franklin Barreto","OAK","32","75","5","10","16","0","1.3%","38.7%",".260",".308",".233",".253",".493",".315",".273","102","0.6","0.7","-0.1","0.3","17","8","4","0","1","29","1","0",".746","0.63","9.3%","34.9%","55.8%","12.5%","20.8%","26.7%","35.8%","65.1%","48.3%","43.5%","78.6%","63.7%","42.7%","17.5%","43.2%","38.7%",".196","89.3","23.1","13.6%","108.4",".427","15519"
"Kolten Wong","STL","127","407","9","41","38","6","7.6%","14.7%",".139",".275",".249",".332",".388",".314",".295","99","0.3","-0.2","8.7","2.2","88","59","18","2","31","60","14","5",".720","1.57","19.9%","48.9%","31.2%","14.8%","10.2%","9.4%","24.9%","62.3%","41.6%","71.3%","88.8%","83.0%","44.6%","7.1%","30.8%","26.1%",".230","87.6","9.0","2.3%","107.1",".337","12532"
"David Bote","CHC","74","210","6","23","33","3","9.0%","28.6%",".168",".314",".239",".319",".408",".314",".350","96","-0.4","-1.4","4.4","1.0","44","27","9","2","19","60","4","4",".727","2.35","18.1%","57.5%","24.4%","6.5%","19.4%","12.3%","30.9%","66.9%","46.7%","49.3%","80.9%","69.2%","43.9%","14.4%","52.8%","30.5%",".251","93.5","3.7","10.2%","114.0",".448","14593"
"Drew Hutchison","- - -","16","5","0","0","0","0","20.0%","40.0%",".000",".500",".250",".400",".250",".314",".217","98","0.0","0.0","0.6","0.1","1","1","0","0","1","2","0","0",".650","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","12.5%","25.0%","16.7%","50.0%","100.0%","75.0%","33.3%","4.2%","50.0%","37.5%",".107","87.7","-10.1","0.0%","103.7",".116","10732"
"Jorge Alfaro","PHI","108","377","10","35","37","3","4.8%","36.6%",".145",".406",".262",".324",".407",".314",".298","95","0.9","-1.4","20.5","3.2","90","62","16","2","18","138","14","0",".731","1.65","23.2%","47.8%","29.0%","3.3%","16.7%","11.1%","46.9%","79.4%","61.1%","42.9%","74.7%","61.0%","43.7%","23.8%","44.0%","35.3%",".228","91.7","8.3","10.1%","116.6",".401","12180"
"J.P. Crawford","PHI","49","138","3","17","12","2","9.4%","26.8%",".179",".286",".214",".319",".393",".313",".294","95","0.7","-0.1","-2.2","0.2","25","13","6","3","13","37","5","0",".712","0.97","22.8%","38.0%","39.2%","12.9%","9.7%","3.3%","19.8%","61.2%","39.4%","61.9%","81.1%","76.1%","47.4%","9.4%","33.7%","29.1%",".203","88.2","16.2","3.6%","105.2",".338","15491"
"Carlos Correa","HOU","110","468","15","60","65","3","11.3%","23.7%",".167",".282",".239",".323",".405",".313",".306","101","-0.2","0.2","17.3","3.4","96","60","20","1","53","111","2","0",".728","1.23","20.2%","44.0%","35.8%","9.3%","13.9%","6.8%","28.7%","62.8%","42.2%","64.7%","86.7%","77.7%","39.6%","9.4%","33.4%","28.3%",".229","88.2","11.6","6.3%","112.8",".372","14162"
"Gerardo Parra","COL","142","443","6","52","53","11","7.2%","16.9%",".087",".334",".284",".342",".372",".313",".306","81","-0.7","-11.1","-3.7","-0.1","114","91","17","0","32","75","5","4",".714","1.65","24.9%","46.7%","28.3%","2.2%","6.6%","4.7%","33.0%","74.4%","50.9%","67.4%","89.4%","81.3%","43.1%","9.5%","26.3%","22.5%",".261","86.8","9.2","2.4%","105.5",".370","8553"
"Max Stassi","HOU","88","250","8","28","27","0","9.2%","29.6%",".167",".302",".226",".316",".394",".313",".303","100","-1.7","-1.7","20.2","2.8","50","29","13","0","23","74","6","0",".710","1.69","17.7%","51.7%","30.6%","13.3%","17.8%","7.9%","25.5%","66.4%","43.2%","50.7%","75.5%","67.2%","43.2%","14.2%","45.6%","32.7%",".202","89.9","5.8","8.8%","110.1",".392","10059"
"Pablo Sandoval","SFG","92","252","9","22","40","0","7.5%","20.6%",".170",".282",".248",".310",".417",".312",".303","97","-1.8","-2.7","-3.8","0.1","57","37","10","1","19","52","2","0",".727","1.70","20.1%","50.3%","29.6%","13.2%","17.0%","5.6%","38.8%","62.3%","47.9%","74.9%","83.9%","79.4%","38.7%","9.8%","36.9%","26.7%",".235","89.6","9.7","5.0%","113.9",".387","5409"
"Ronald Guzman","TEX","123","428","16","46","58","1","7.7%","28.3%",".181",".299",".235",".306",".416",".312",".289","87","1.2","-5.5","-5.0","0.4","91","55","18","2","33","121","7","0",".722","1.09","21.7%","40.8%","37.5%","10.0%","16.0%","4.6%","37.7%","69.0%","50.6%","53.9%","86.5%","72.3%","41.3%","14.0%","33.0%","29.5%",".223","86.6","14.1","6.0%","111.3",".358","14388"
"Heath Fillmyer","KCR","17","5","0","0","1","0","0.0%","60.0%",".250","1.000",".250",".250",".500",".312",".184","94","0.0","0.0","0.6","0.1","1","0","1","0","0","3","0","0",".750","0.00","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","14.3%","57.1%","28.6%","50.0%","25.0%","33.3%","33.3%","19.0%","50.0%","47.6%",".192","101.7","8.7","0.0%","101.7",".230","17466"
"Jonathan Villar","- - -","141","515","14","54","46","35","8.0%","26.8%",".124",".339",".260",".325",".384",".312",".288","95","3.3","-0.1","2.2","1.9","121","92","14","1","41","138","5","5",".709","2.29","19.7%","55.9%","24.4%","10.3%","17.9%","10.1%","30.8%","71.2%","48.2%","63.0%","77.4%","72.2%","43.1%","13.4%","36.0%","28.2%",".223","88.5","3.2","4.8%","110.9",".351","10071"
"Brad Miller","- - -","75","254","7","21","29","0","8.7%","32.3%",".165",".350",".248",".311",".413",".312",".310","98","-1.1","-1.9","-7.2","-0.1","57","35","13","2","22","82","0","0",".724","0.98","20.1%","39.6%","40.3%","6.7%","11.7%","5.1%","32.6%","71.8%","48.8%","53.8%","77.9%","68.5%","41.4%","15.4%","48.7%","30.5%",".226","91.1","11.2","9.3%","112.0",".422","12775"
"Josh Reddick","HOU","134","487","17","63","47","7","10.1%","15.8%",".157",".258",".242",".318",".400",".311",".298","99","-0.1","-0.4","3.9","2.1","105","73","13","2","49","77","0","2",".718","0.85","18.6%","37.3%","44.1%","10.9%","10.9%","6.1%","28.5%","66.0%","44.4%","71.2%","91.2%","83.8%","42.4%","7.2%","26.3%","24.6%",".237","85.6","18.2","3.6%","105.9",".360","3892"
"Alex Verdugo","LAD","37","86","1","11","4","0","9.3%","16.3%",".117",".306",".260",".329",".377",".311",".313","98","0.6","0.4","-1.5","0.2","20","13","6","0","8","14","0","0",".706","2.79","15.9%","61.9%","22.2%","0.0%","7.1%","7.7%","34.0%","67.3%","48.7%","74.2%","87.4%","82.2%","44.1%","8.6%","29.7%","25.9%",".249","88.4","4.8","4.7%","110.4",".367","17027"
"Brian Goodwin","- - -","75","180","6","20","25","4","8.9%","31.7%",".151",".330",".239",".318",".390",".311",".307","93","-0.3","-1.9","0.3","0.4","38","26","6","0","16","57","3","2",".708","1.26","22.5%","43.1%","34.3%","5.7%","17.1%","11.4%","26.0%","55.0%","38.1%","58.8%","86.1%","75.3%","41.7%","9.4%","37.5%","32.5%",".225","88.6","12.3","7.7%","110.8",".388","12858"
