"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Wilfredo Tovar","NYM","6","12","0","0","1","0","8.3%","33.3%",".000",".286",".182",".250",".182",".204",".241","30","0.1","-1.0","0.4","0.0","2","2","0","0","1","4","0","0",".432","2.00","14.3%","57.1%","28.6%","0.0%","0.0%","25.0%","38.5%","63.6%","50.0%","50.0%","85.7%","70.8%","45.8%","14.6%","0.0%","33.3%",".215","69.7","-14.4","0.0%","92.6",".238","10416"
"Mark Payton","CIN","24","24","0","2","0","0","8.3%","29.2%",".000",".267",".182",".250",".182",".204",".272","17","-0.6","-3.1","-0.4","-0.3","4","4","0","0","2","7","0","0",".432","1.20","26.7%","40.0%","33.3%","0.0%","0.0%","0.0%","27.8%","67.6%","44.0%","53.3%","80.0%","70.0%","40.7%","13.2%","33.3%","30.8%",".239","85.1","12.4","0.0%","101.8",".300","16042"
"JaCoby Jones","DET","36","105","2","9","9","2","4.8%","40.0%",".080",".268",".170",".210",".250",".204",".247","25","-0.8","-10.4","-1.8","-0.9","17","13","2","0","5","42","0","2",".460","1.69","25.9%","46.6%","27.6%","0.0%","12.5%","11.1%","42.5%","64.6%","52.3%","59.6%","71.7%","66.2%","44.2%","17.7%","36.2%","34.8%",".197","89.4","10.3","8.6%","107.3",".333","14818"
"Zac Gallen","ARI","23","42","0","2","3","0","2.4%","42.9%",".063",".429",".188",".212",".250",".203",".161","21","0.0","-4.2","5.1","0.2","6","4","2","0","1","18","0","0",".462","5.00","45.5%","45.5%","9.1%","100.0%","0.0%","20.0%","21.9%","47.3%","35.5%","35.7%","80.0%","67.3%","53.6%","11.6%","34.8%","44.2%",".145","96.2","3.7","0.0%","104.8",".187","19291"
"Dustin Fowler","PIT","18","46","0","3","2","1","6.5%","43.5%",".024",".318",".171",".239",".195",".202",".183","22","0.0","-4.6","-1.1","-0.4","7","6","1","0","3","20","1","0",".434","1.00","18.2%","40.9%","40.9%","33.3%","0.0%","22.2%","35.2%","58.8%","46.6%","43.8%","80.0%","65.9%","48.3%","15.9%","31.8%","35.8%",".136","89.5","20.1","0.0%","107.8",".167","17098"
"Gilberto Celestino","MIN","23","62","2","7","3","0","4.8%","22.6%",".153",".140",".136",".177",".288",".201",".241","23","-0.3","-6.1","-3.0","-0.7","8","3","3","0","3","14","0","0",".466","1.24","15.6%","46.7%","37.8%","17.6%","11.8%","4.8%","30.1%","66.7%","46.0%","72.5%","85.3%","80.6%","43.4%","8.9%","31.1%","28.5%",".189","87.2","5.4","6.7%","111.4",".320","20233"
"Julio Urias","LAD","32","70","0","5","9","0","0.0%","31.4%",".034",".324",".203",".217",".237",".200",".151","23","0.0","-6.9","8.5","0.4","12","10","2","0","0","22","1","0",".454","2.10","13.9%","58.3%","27.8%","30.0%","0.0%","14.3%","48.8%","63.1%","55.3%","63.3%","86.2%","75.2%","45.6%","13.7%","25.5%","32.3%",".139","86.8","8.4","2.1%","104.4",".189","14765"
"Matt Adams","COL","22","40","0","3","2","0","10.0%","22.5%",".028",".222",".167",".250",".194",".198",".197","6","-1.0","-5.8","-1.1","-0.6","6","5","1","0","4","9","0","0",".444","1.40","11.1%","51.9%","37.0%","20.0%","0.0%","7.1%","41.6%","81.6%","55.8%","67.6%","90.0%","79.2%","35.5%","11.6%","29.6%","23.2%",".133","82.2","10.5","3.7%","102.0",".227","9393"
"Evan White","SEA","30","104","2","8","9","0","5.8%","29.8%",".093",".188",".144",".202",".237",".197",".240","24","0.5","-9.1","-1.4","-0.7","14","9","3","0","6","31","1","0",".439","1.04","16.7%","42.4%","40.9%","25.9%","7.4%","0.0%","28.9%","72.4%","48.2%","59.1%","82.4%","74.6%","44.3%","12.2%","28.8%","29.1%",".191","85.2","19.6","4.5%","110.7",".293","20078"
"Aaron Nola","PHI","33","63","0","5","4","0","9.5%","46.0%",".041",".333",".143",".232",".184",".197",".179","18","0.0","-6.6","7.6","0.3","7","5","2","0","6","29","0","0",".416","3.67","22.2%","61.1%","16.7%","0.0%","0.0%","0.0%","12.8%","39.8%","26.5%","43.8%","96.1%","83.6%","50.6%","4.3%","10.7%","35.2%",".103","85.8","-4.0","0.0%","100.8",".133","16149"
"Jared Oliva","PIT","20","43","0","4","2","2","7.0%","23.3%",".050",".233",".175",".233",".225",".197",".214","19","0.8","-3.7","-0.5","-0.3","7","5","2","0","3","10","0","0",".458","2.25","13.3%","60.0%","26.7%","25.0%","0.0%","11.1%","41.0%","73.9%","55.9%","47.1%","86.3%","70.6%","45.4%","16.4%","20.0%","31.6%",".200","82.0","4.0","0.0%","103.7",".231","19968"
"Andrew Knapp","PHI","62","159","2","13","11","0","6.3%","38.4%",".062",".241",".152",".215",".214",".196",".230","18","1.5","-15.2","-0.7","-1.1","22","17","3","0","10","61","2","0",".429","1.06","19.0%","41.8%","39.2%","6.5%","6.5%","6.1%","42.0%","75.6%","56.2%","52.7%","75.3%","65.5%","42.3%","19.4%","30.2%","32.1%",".173","86.2","13.1","3.5%","111.6",".274","14942"
"Matt Thaiss","LAA","3","8","0","1","0","0","12.5%","12.5%",".000",".167",".143",".250",".143",".196",".296","17","0.0","-0.8","0.1","0.0","1","1","0","0","1","1","0","0",".393","1.00","33.3%","33.3%","33.3%","50.0%","0.0%","0.0%","21.4%","76.9%","48.1%","33.3%","100.0%","84.6%","48.1%","7.4%","16.7%","18.5%",".250","86.2","19.9","0.0%","110.0",".301","19318"
"Kevan Smith","- - -","33","106","0","8","3","0","9.4%","29.2%",".032",".250",".168",".248",".200",".196",".219","17","-0.1","-11.3","2.9","-0.5","16","13","3","0","10","31","0","0",".448","2.12","17.2%","56.3%","26.6%","0.0%","0.0%","2.8%","39.4%","68.0%","50.2%","66.7%","84.6%","75.9%","37.9%","12.1%","33.8%","29.7%",".185","87.5","5.7","1.5%","108.9",".240","12284"
"Trevor Williams","- - -","23","28","0","1","1","0","3.6%","32.1%",".000",".313",".200",".231",".200",".196",".126","19","0.0","-2.9","3.4","0.1","5","5","0","0","1","9","0","0",".431","6.50","6.3%","81.3%","12.5%","0.0%","0.0%","7.7%","19.3%","48.1%","33.0%","63.6%","92.0%","83.3%","47.7%","5.5%","22.2%","39.4%",".106","82.8","-14.6","0.0%","99.5",".118","16977"
"Kyle Freeland","COL","25","40","0","3","4","0","5.0%","42.5%",".030",".353",".182",".222",".212",".195",".153","4","0.0","-4.9","0.0","-0.4","6","5","1","0","2","17","0","0",".434","0.50","25.0%","25.0%","50.0%","0.0%","0.0%","0.0%","28.6%","62.1%","46.7%","37.5%","68.3%","59.6%","54.1%","18.9%","14.3%","41.0%",".129","86.9","15.6","0.0%","105.2",".150","16256"
"Robel Garcia","HOU","47","117","1","8","8","0","6.8%","35.9%",".057",".234",".151",".216",".208",".194",".224","18","-0.4","-12.1","-1.5","-1.0","16","12","3","0","8","42","1","0",".423","1.16","16.9%","44.6%","38.5%","4.0%","4.0%","3.4%","30.9%","65.3%","45.8%","40.5%","71.1%","59.4%","43.4%","18.5%","33.3%","37.1%",".185","86.5","14.3","1.5%","107.8",".238","13167"
"Jose Godoy","SEA","16","40","0","2","3","0","7.5%","35.0%",".027",".261",".162",".225",".189",".193",".186","21","-0.4","-4.3","0.1","-0.3","6","5","1","0","3","14","0","0",".414","1.22","13.0%","47.8%","39.1%","0.0%","0.0%","0.0%","25.0%","58.3%","39.3%","58.3%","83.3%","74.2%","42.9%","10.1%","34.8%","31.5%",".144","86.2","5.7","4.3%","106.1",".186","15808"
"Ildemaro Vargas","- - -","34","83","0","7","7","1","7.2%","20.5%",".065",".200",".156",".217",".221",".192",".244","16","0.2","-8.8","-3.3","-0.9","12","8","3","1","6","17","0","0",".438","2.20","20.0%","55.0%","25.0%","13.3%","0.0%","12.1%","36.6%","63.4%","48.2%","68.3%","89.2%","80.1%","43.2%","9.6%","28.3%","30.7%",".214","84.6","2.8","1.7%","105.0",".279","13324"
"Logan Webb","SFG","28","53","1","7","7","0","3.8%","39.6%",".152",".208",".130",".167",".283",".192",".184","18","0.0","-5.6","6.4","0.3","6","2","2","1","2","21","0","0",".449","0.83","8.3%","41.7%","50.0%","8.3%","8.3%","0.0%","48.4%","54.9%","51.4%","43.5%","82.2%","62.6%","46.3%","19.2%","26.7%","39.5%",".124","88.3","14.1","13.3%","109.0",".267","17995"
"Ryan Weathers","SDP","32","28","1","3","1","0","3.6%","25.0%",".111",".158",".148",".179",".259",".191",".208","19","0.0","-2.9","3.4","0.1","4","3","0","0","1","7","0","0",".438","4.33","5.9%","76.5%","17.6%","0.0%","33.3%","0.0%","36.2%","55.3%","45.7%","52.9%","88.5%","74.4%","50.0%","11.7%","40.0%","37.2%",".168","89.7","-11.0","5.0%","107.7",".267","23796"
"Stevie Wilkerson","BAL","31","76","0","5","2","2","3.9%","39.5%",".042",".286",".167",".211",".208",".190",".186","13","0.6","-7.6","-2.1","-0.7","12","9","3","0","3","30","1","0",".419","3.00","23.8%","57.1%","19.0%","12.5%","0.0%","4.2%","36.2%","64.3%","49.8%","42.6%","84.4%","68.8%","48.4%","15.6%","23.8%","36.0%",".155","85.0","4.5","0.0%","103.0",".209","16041"
"Kean Wong","LAA","32","66","0","3","6","0","3.0%","25.8%",".067",".233",".167",".194",".233",".187",".250","11","-0.2","-7.3","0.3","-0.5","10","7","2","1","2","17","0","1",".427","1.64","25.6%","46.2%","28.2%","0.0%","0.0%","5.6%","39.8%","67.7%","51.3%","47.2%","92.1%","71.6%","41.2%","14.6%","14.9%","30.5%",".217","82.3","5.7","6.4%","104.8",".329","15994"
"Jahmai Jones","BAL","26","72","0","5","3","1","5.6%","36.1%",".045",".244",".149",".208",".194",".186",".195","10","0.0","-8.0","-4.6","-1.0","10","7","3","0","4","26","1","0",".402","0.83","17.5%","37.5%","45.0%","27.8%","0.0%","6.7%","23.4%","63.0%","42.8%","54.5%","88.2%","78.8%","48.9%","9.1%","26.8%","30.1%",".145","87.4","19.5","2.4%","107.4",".225","18872"
"Adam Haseley","PHI","9","21","0","2","0","0","0.0%","19.0%",".048",".235",".190",".190",".238",".185",".193","10","0.3","-2.1","-1.6","-0.3","4","3","1","0","0","4","0","0",".429","1.40","29.4%","41.2%","29.4%","20.0%","0.0%","28.6%","32.7%","74.4%","51.1%","62.5%","86.2%","77.8%","44.3%","11.4%","17.6%","25.0%",".192","84.4","8.0","0.0%","104.3",".256","19878"
"Johan Oviedo","STL","14","22","0","3","2","0","9.1%","40.9%",".000",".273",".150",".227",".150",".183",".152","14","0.0","-2.4","2.7","0.1","3","3","0","0","2","9","0","0",".377","10.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","35.6%","68.6%","50.0%","75.0%","58.3%","65.0%","43.8%","17.5%","36.4%","37.5%",".100","87.6","-25.0","0.0%","107.3",".109","22487"
"Jake Arrieta","- - -","25","30","0","3","0","0","6.7%","53.3%",".000",".429",".130",".231",".130",".182",".150","21","0.0","-3.0","3.6","0.2","3","3","0","0","2","16","1","0",".361","4.00","28.6%","57.1%","14.3%","100.0%","0.0%","0.0%","18.6%","40.4%","27.9%","30.8%","57.1%","47.1%","42.6%","14.8%","18.2%","50.8%",".082","77.4","10.5","0.0%","97.3",".095","4153"
"Kevin Smith","TOR","18","36","1","2","1","0","8.3%","30.6%",".094",".100",".094",".194",".188",".182",".247","6","0.4","-3.8","0.3","-0.2","3","2","0","0","3","11","1","0",".382","0.24","0.0%","19.0%","81.0%","17.6%","5.9%","0.0%","35.3%","85.5%","57.7%","45.8%","85.1%","71.8%","44.7%","16.3%","33.3%","26.0%",".134","86.7","36.5","14.3%","102.8",".329","20242"
"Edwin Rios","LAD","25","60","1","4","1","0","11.7%","30.0%",".059",".094",".078",".217",".137",".182",".256","11","-0.2","-7.0","0.3","-0.5","4","3","0","0","7","18","2","0",".354","0.88","9.1%","42.4%","48.5%","12.5%","6.3%","7.1%","26.0%","70.2%","45.5%","58.8%","74.0%","69.2%","44.3%","14.0%","45.5%","32.3%",".137","90.0","11.1","12.1%","113.5",".290","18316"
"Jake Hager","- - -","14","30","0","2","2","0","13.3%","46.7%",".000",".250",".115",".233",".115",".180",".232","9","0.1","-3.4","-0.3","-0.3","3","3","0","0","4","14","0","0",".349","2.50","41.7%","41.7%","16.7%","0.0%","0.0%","0.0%","27.1%","67.3%","41.8%","43.5%","78.8%","64.3%","36.6%","14.9%","16.7%","31.3%",".165","86.2","5.8","0.0%","99.3",".208","12198"
"Nick Heath","ARI","20","39","0","3","1","0","10.3%","38.5%",".029",".250",".143",".231",".171",".180",".209","7","-0.8","-5.4","1.0","-0.3","5","4","1","0","4","15","0","2",".402","1.14","25.0%","40.0%","35.0%","0.0%","0.0%","12.5%","34.9%","60.6%","46.5%","56.7%","72.1%","65.8%","45.2%","15.9%","30.0%","36.3%",".175","84.8","17.2","0.0%","105.8",".206","19577"
"Kevin Gausman","SFG","34","62","0","6","4","0","3.2%","50.0%",".000",".417",".185",".211",".185",".178",".121","9","0.0","-7.2","7.5","0.2","10","10","0","0","2","31","0","0",".396","7.50","15.0%","75.0%","10.0%","0.0%","0.0%","0.0%","28.9%","49.6%","38.9%","40.0%","80.4%","64.8%","48.3%","13.7%","0.0%","38.0%",".106","83.1","-5.4","0.0%","94.9",".120","14107"
"Tony Santillan","CIN","27","8","0","1","0","0","0.0%","25.0%",".143",".200",".143",".143",".286",".177",".210","0","0.0","-1.0","1.0","0.0","1","0","1","0","0","2","0","0",".429","3.00","20.0%","60.0%","20.0%","0.0%","0.0%","0.0%","70.0%","63.6%","66.7%","14.3%","85.7%","50.0%","52.4%","33.3%","33.3%","42.9%",".216","93.6","-2.6","0.0%","100.8",".263","19926"
"Humberto Mejia","ARI","5","8","0","1","0","0","0.0%","25.0%",".143",".200",".143",".143",".286",".177",".248","5","0.0","-1.0","1.0","0.0","1","0","1","0","0","2","0","0",".429","2.00","40.0%","40.0%","20.0%","0.0%","0.0%","0.0%","25.0%","59.1%","44.7%","50.0%","76.9%","70.6%","57.9%","13.2%","16.7%","28.9%",".234","79.0","1.1","0.0%","96.7",".345","20739"
"Edward Cabrera","MIA","7","7","0","0","1","0","0.0%","42.9%",".143",".250",".143",".143",".286",".177",".140","9","0.0","-0.8","0.8","0.0","1","0","1","0","0","3","0","0",".429","0.00","25.0%","0.0%","75.0%","0.0%","0.0%","0.0%","57.1%","63.6%","61.1%","75.0%","85.7%","81.8%","61.1%","11.1%","25.0%","27.8%",".132","90.6","30.9","0.0%","102.5",".199","21690"
"Rob Brantly","NYY","6","21","0","0","0","0","0.0%","19.0%",".050",".188",".150",".190",".200",".177",".202","7","-0.1","-2.5","1.3","0.0","3","2","1","0","0","4","1","0",".390","0.88","6.3%","43.8%","50.0%","25.0%","0.0%","0.0%","38.5%","75.7%","53.9%","55.0%","89.3%","75.0%","41.6%","13.5%","12.5%","29.2%",".177","82.6","17.6","0.0%","103.2",".214","10655"
"Troy Stokes Jr.","PIT","8","20","0","2","2","1","5.0%","25.0%",".056",".154",".111",".200",".167",".177",".232","6","0.7","-1.7","0.4","-0.1","2","1","1","0","1","5","1","0",".367","0.83","15.4%","38.5%","46.2%","0.0%","0.0%","20.0%","32.6%","69.7%","48.7%","50.0%","87.0%","73.0%","43.4%","13.2%","30.8%","28.9%",".171","84.0","15.6","0.0%","103.1",".240","17478"
"Lance Lynn","CHW","28","5","0","0","2","0","0.0%","60.0%",".000",".500",".200",".200",".200",".176",".206","5","0.0","-0.6","0.6","0.0","1","1","0","0","0","3","0","0",".400","1.00","50.0%","50.0%","0.0%","0.0%","0.0%","0.0%","55.6%","80.0%","68.4%","40.0%","62.5%","53.8%","52.6%","31.6%","0.0%","47.4%",".222","83.6","6.5","0.0%","94.1",".247","2520"
"Craig Stammen","SDP","67","7","0","0","0","0","0.0%","42.9%",".000",".500",".200",".200",".200",".176",".169","9","0.0","-0.8","0.8","0.0","1","1","0","0","0","3","0","0",".400","0.00","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","40.0%","44.4%","42.1%","75.0%","100.0%","87.5%","47.4%","5.3%","0.0%","15.8%",".185","61.6","25.4","0.0%","61.6",".197","7274"
"Cole Irvin","OAK","32","7","0","0","1","0","0.0%","28.6%",".000",".333",".200",".200",".200",".176",".281","10","0.0","-0.8","0.8","0.0","1","1","0","0","0","2","0","0",".400","2.00","33.3%","66.7%","0.0%","0.0%","0.0%","0.0%","46.2%","58.3%","52.0%","50.0%","71.4%","61.5%","48.0%","20.0%","0.0%","48.0%",".298","90.8","4.5","0.0%","93.7",".342","19244"
"Edwin Uceta","LAD","14","5","0","1","0","0","0.0%","40.0%",".000",".333",".200",".200",".200",".176",".093","7","0.0","-0.6","0.6","0.0","1","1","0","0","0","2","0","0",".400","3.00","0.0%","100.0%","0.0%","0.0%","0.0%","33.3%","40.0%","45.5%","42.9%","50.0%","40.0%","44.4%","52.4%","23.8%","0.0%","52.4%",".103","72.0","-57.6","0.0%","83.7",".106","20539"
"Kevin Padlo","- - -","10","15","0","1","0","0","13.3%","60.0%",".077",".250",".077",".200",".154",".175",".171","10","0.1","-1.6","0.8","0.0","1","0","1","0","2","9","0","0",".354","0.33","0.0%","25.0%","75.0%","0.0%","0.0%","0.0%","18.9%","75.9%","43.9%","57.1%","45.5%","48.3%","43.9%","22.7%","25.0%","39.4%",".082","89.7","27.5","0.0%","102.9",".135","16593"
"Seth Frankoff","ARI","4","4","0","0","0","0","25.0%","50.0%",".000",".000",".000",".250",".000",".173",".228","2","0.0","-0.5","0.5","0.0","0","0","0","0","1","2","0","0",".250","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","55.6%","50.0%","52.4%","60.0%","83.3%","72.7%","57.1%","14.3%","0.0%","33.3%",".081","70.4","-52.5","0.0%","70.4",".083","11346"
"Tejay Antone","CIN","23","5","0","1","0","0","20.0%","60.0%",".000",".000",".000",".250",".000",".173",".173","-3","0.0","-0.7","0.6","0.0","0","0","0","0","1","3","0","0",".250","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","50.0%","62.5%","54.2%","62.5%","40.0%","53.8%","33.3%","25.0%","0.0%","37.5%",".000","20.3","28.5","0.0%","20.3",".000","16233"
"Alex Vesia","LAD","41","4","0","0","0","0","25.0%","75.0%",".000",".000",".000",".250",".000",".173",".173","5","0.0","-0.5","0.5","0.0","0","0","0","0","1","3","0","0",".250","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","22.2%","40.0%","31.6%","100.0%","0.0%","33.3%","52.6%","21.1%","","52.6%","","","","","","","25007"
"Domingo Leyba","- - -","34","96","1","6","4","0","8.3%","24.0%",".046",".143",".115",".198",".161",".172",".236","2","-0.6","-12.3","-1.0","-1.0","10","8","1","0","8","23","1","0",".359","0.96","20.3%","39.1%","40.6%","15.4%","3.8%","0.0%","40.3%","65.5%","50.6%","57.6%","88.4%","73.9%","40.7%","13.2%","15.6%","30.6%",".181","80.9","13.8","4.7%","108.8",".254","16404"
"Chi Chi Gonzalez","COL","24","34","0","3","1","0","2.9%","47.1%",".032",".333",".161",".188",".194",".170",".162","-12","0.0","-4.9","4.1","0.0","5","4","1","0","1","16","0","0",".381","4.00","23.1%","61.5%","15.4%","0.0%","0.0%","0.0%","25.4%","55.6%","39.3%","31.3%","83.3%","65.2%","46.2%","13.7%","29.4%","45.3%",".132","82.6","-7.7","5.9%","102.5",".205","14663"
"Luis Castillo","CIN","33","59","0","1","2","0","1.7%","39.0%",".041",".308",".163",".180",".204",".169",".135","-6","0.0","-8.0","7.1","0.1","8","6","2","0","1","23","0","0",".384","3.00","16.7%","62.5%","20.8%","0.0%","0.0%","13.3%","50.0%","72.7%","61.8%","46.3%","76.6%","64.8%","51.8%","21.8%","20.0%","38.2%",".123","84.0","0.8","2.9%","104.5",".160","15689"
"Corbin Burnes","MIL","28","59","0","1","4","0","5.1%","44.1%",".000",".308",".154",".200",".154",".166",".150","-1","0.0","-7.7","7.1","0.1","8","8","0","0","3","26","0","0",".354","9.00","23.1%","69.2%","7.7%","50.0%","0.0%","11.1%","28.4%","45.4%","37.7%","67.7%","83.1%","77.8%","54.4%","8.4%","16.7%","40.2%",".126","80.0","-13.3","0.0%","97.0",".142","19361"
"Nick Williams","CHW","4","13","0","2","0","0","7.7%","30.8%",".000",".000",".000",".231",".000",".164",".270","-3","-0.2","-1.9","-0.2","-0.2","0","0","0","0","1","4","2","0",".231","1.50","16.7%","50.0%","33.3%","0.0%","0.0%","33.3%","33.3%","56.3%","41.3%","50.0%","77.8%","63.2%","34.8%","15.2%","33.3%","34.8%",".129","86.0","13.9","0.0%","104.6",".186","14330"
"Todd Frazier","PIT","13","40","0","3","4","0","7.5%","15.0%",".029",".103",".086",".200",".114",".163",".262","-3","0.4","-4.9","-0.1","-0.4","3","2","1","0","3","6","2","0",".314","1.08","6.9%","48.3%","44.8%","15.4%","0.0%","14.3%","29.5%","69.2%","45.6%","71.4%","91.1%","83.6%","40.6%","7.5%","34.5%","23.1%",".174","87.5","12.7","3.4%","110.5",".288","785"
"Scott Schebler","LAA","14","34","0","3","0","0","0.0%","50.0%",".088",".294",".147",".147",".235",".161",".158","-6","0.7","-3.7","-1.4","-0.4","5","2","3","0","0","17","0","0",".382","0.83","35.3%","29.4%","35.3%","16.7%","0.0%","0.0%","50.0%","81.5%","64.9%","43.3%","77.3%","63.5%","47.4%","23.7%","23.5%","36.0%",".142","83.9","20.0","5.9%","100.6",".231","12225"
"Kyle Gibson","- - -","31","30","1","3","2","0","0.0%","33.3%",".103",".167",".138",".138",".241",".160",".136","-5","0.0","-4.0","3.6","0.1","4","3","0","0","0","10","0","0",".379","4.33","0.0%","81.3%","18.8%","33.3%","33.3%","0.0%","29.5%","58.8%","45.3%","46.2%","90.0%","76.7%","53.7%","10.5%","20.0%","34.7%",".132","84.3","-10.6","5.0%","104.1",".175","10123"
"Braxton Garrett","MIA","8","11","0","1","0","0","0.0%","36.4%",".000",".286",".182",".182",".182",".160",".163","-2","0.0","-1.4","1.3","0.0","2","2","0","0","0","4","0","0",".364","4.00","28.6%","57.1%","14.3%","0.0%","0.0%","0.0%","52.9%","36.4%","43.6%","66.7%","87.5%","76.5%","56.4%","10.3%","14.3%","35.9%",".175","84.0","-5.1","0.0%","101.2",".198","21844"
"Vimael Machin","OAK","15","37","0","1","1","0","8.1%","27.0%",".000",".182",".125",".200",".125",".160",".190","-1","-0.5","-5.1","-0.8","-0.5","4","4","0","0","3","10","0","0",".325","1.25","14.3%","47.6%","38.1%","12.5%","0.0%","0.0%","38.2%","75.5%","54.5%","57.7%","85.0%","74.2%","43.8%","14.0%","25.0%","29.8%",".141","89.7","6.3","4.2%","109.1",".192","17684"
"Ronald Guzman","TEX","7","17","1","1","1","0","5.9%","35.3%",".188",".000",".063",".118",".250",".159",".220","-6","0.0","-2.2","-0.2","-0.2","1","0","0","0","1","6","0","0",".368","1.50","0.0%","60.0%","40.0%","0.0%","25.0%","0.0%","24.2%","73.0%","50.0%","62.5%","66.7%","65.7%","52.9%","17.1%","20.0%","32.9%",".129","87.2","10.5","10.0%","112.0",".319","14388"
"Cristian Pache","ATL","22","68","1","6","4","0","2.9%","36.8%",".095",".162",".111",".152",".206",".159",".192","-8","0.1","-9.3","0.2","-0.7","7","3","3","0","2","25","1","0",".358","1.29","11.1%","50.0%","38.9%","21.4%","7.1%","11.1%","41.5%","74.1%","56.0%","35.7%","82.5%","63.2%","44.4%","20.6%","27.5%","35.8%",".150","81.7","8.0","5.0%","104.7",".238","19948"
